customer_id,signup_date,preferred_payment_method,reliability,financial_stability,responsiveness,retry_sensitivity,reminder_sensitivity,activity_level
C00203,2025-10-02,UPI,0.9442762456207072,0.7066113399780656,0.5169647259764463,0.5027462694524685,0.15991707057847798,0.4613038578829339
C00204,2025-01-07,UPI,0.8725427273335142,0.686087571553043,0.7785588308551392,0.5917130616640611,0.7116403573329021,0.13108828707707204
C00205,2025-06-30,UPI,0.5987518589015232,0.6694172507297094,0.6778314089755708,0.6993202098573802,0.6014650288762106,0.8844773115805432
C00206,2025-09-21,CARD,0.6400553096372038,0.7675463864452521,0.853336537379,0.39641551268097025,0.39278349432972126,0.4648827511370791
C00207,2025-07-10,WALLET,0.625383821209694,0.6059531258611646,0.7325859178094805,0.4814565814862249,0.588181241264624,0.2588303698265655
C00208,2025-12-28,UPI,0.572070028872857,0.51577014539722,0.7335145451146684,0.5790875710706743,0.753964766298856,0.38100813928517396
C00209,2025-04-02,CARD,0.7171942774080391,0.6216863717030385,0.7319724497539651,0.6813123371536493,0.5440437593378629,0.6512086918369251
C00210,2025-01-28,CARD,0.71435923016698,0.5362788317952184,0.49682394479178793,0.9679945868201159,0.38666319943442157,0.7072563568332455
C00211,2025-06-28,UPI,0.708000226317509,0.5936513226147535,0.590218398716044,0.6938301046488384,0.7645305425848825,0.6345369687106982
C00212,2025-03-13,UPI,0.7965135579582145,0.6709499856045464,0.9323808416549726,0.6576528508301296,0.6101620491256153,0.16990348290732318
C00213,2025-05-14,NETBANKING,0.7731389028045937,0.7873964800641448,0.6903025087870267,0.5879776751052977,0.5598216307925693,0.2981619986323673
C00214,2025-08-10,UPI,0.559041150578046,0.566289829013256,0.6377839931988125,0.3538869453664164,0.6585515664453949,0.3925261343169785
C00215,2025-01-02,CARD,0.6594039518854599,0.6099891917329713,0.7035665024746866,0.7355848771641094,0.6198921633950867,0.7977469444366118
C00216,2025-08-28,CARD,0.63582467409675,0.7869296785873359,0.7602740315969213,0.5665980275522436,0.7121611380295203,0.5279679874803063
C00217,2025-09-23,UPI,0.7064266861172896,0.6058001377166424,0.4614723686392578,0.7683043172898407,0.49358633322252393,0.764837032988356
C00218,2025-08-29,CARD,0.5521114258376792,0.49733430757343877,0.6730794212577413,0.4725353138415571,0.79685742703187,0.5622247866462056
C00219,2025-12-10,NETBANKING,0.7596922799245656,0.6806794126371033,0.7822159917829207,0.6299787251047937,0.6517815400602693,0.19483342266470088
C00220,2025-11-15,WALLET,0.5795326018513325,0.3137025055177922,0.6029678463836027,0.45797425781513734,0.7765364770336766,0.7199948531644781
C00221,2025-04-23,UPI,0.49737255131587155,0.47590215649077894,0.6045166600187251,0.4753629254738899,0.3704571962538582,0.6565095938517497
C00222,2025-06-06,UPI,0.7992597996686703,0.713317732473234,0.7921594673674183,0.8182788042620471,0.8253348330812795,0.5918773854151604
C00223,2025-07-31,UPI,0.8948949573004586,0.7022930946155361,0.8113445038475695,0.7498852547464654,0.6789485487142903,0.8147248519876327
C00224,2025-03-01,WALLET,0.856640591962103,0.8354319850673471,0.47898279925509535,0.4667636578200555,0.7138857208625534,0.3850885650605948
C00225,2025-10-19,UPI,0.8597157861368249,0.5008544501553164,0.859647783289835,0.5987117460061103,0.7414797427720881,0.36802866759347974
C00226,2025-04-15,UPI,0.6659665571461094,0.5699196106882238,0.6319208609791938,0.2159928172845873,0.7006632605646261,0.3834675327196402
C00227,2025-09-18,NETBANKING,0.639181887082267,0.5047891244412634,0.6543885935503742,0.371642462672094,0.33741336343337547,0.7336110683348382
C00228,2025-08-10,CARD,0.5390856781604794,0.5096374691016934,0.3872648208084445,0.4255764317353963,0.6621810477986917,0.5491888980846991
C00229,2025-06-22,WALLET,0.7415434514476795,0.6753787356472314,0.6291837085413545,0.6176923815686202,0.6472647414913141,0.48009775872244276
C00230,2025-10-12,CARD,0.6667324934488362,0.526201357384621,0.8940672722969699,0.3071659695198126,0.8288971790464367,0.6849063132037241
C00231,2025-10-25,UPI,0.7337941298968041,0.708271287860539,0.9321341414609485,0.6889913046011499,0.5314312844258553,0.15416619120886504
C00232,2025-05-05,CARD,0.8235032062468725,0.628841972190164,0.36944770057977455,0.8634364051364558,0.3976544202867384,0.675265580056594
C00233,2025-07-10,CARD,0.6946946595817438,0.6549447905334866,0.4557814707157396,0.5952881292292516,0.5650086653531483,0.5125972650194298
C00234,2025-06-04,WALLET,0.942626119430914,0.5423856211178274,0.6539458471042454,0.8890540380290876,0.27501276647608613,0.7433855881928532
C00235,2025-08-08,UPI,0.7125154097555777,0.7156200736455286,0.8059507171992343,0.5917841609309535,0.44430795163148173,0.5864293110376407
C00236,2025-03-03,CARD,0.8521335894625027,0.7109004871152003,0.6215874817220354,0.4785542784133621,0.7737777197718889,0.0
C00237,2025-12-26,UPI,0.47071815361601854,0.6992222715521487,0.6151474593763759,0.6492068485010527,0.8263694391916891,0.4070918372139579
C00238,2025-08-12,NETBANKING,0.8010397191689848,0.7341678588226607,0.8120138894464165,0.31972435214265377,0.5328598372631196,0.7838578466948593
C00239,2025-01-03,UPI,0.8061280622567333,0.7812802607906706,0.7696040192223791,0.7564502439906786,0.6096280021233117,0.26706012439933524
C00240,2025-02-15,CARD,0.4337233312553043,0.34945090078871766,0.33948472141057584,0.6885757368363027,0.3817922649202709,0.9505543767225896
C00241,2025-04-20,CARD,0.6137196549555897,0.5947848407937297,0.7311064741329273,0.5034902881979458,0.5489376364695164,0.07869771788724046
C00242,2025-04-10,NETBANKING,0.8638679031180431,0.8042593408828618,0.821157640331025,0.542138441637735,0.8916964660981039,0.46540182741291053
C00243,2025-04-11,UPI,0.8236944034084217,0.7788899581180739,0.7528780592297925,0.43976282012440115,0.8008920034952528,0.8546143695737921
C00244,2025-04-22,UPI,0.8369652049179949,0.4794649114037588,0.709965991224233,0.5508639791073093,0.7571992764604851,0.3107020972185198
C00245,2025-08-28,CARD,0.7671443048816575,0.6724273908822554,0.6426332068860916,0.6445172295339534,0.6195067912721408,0.13503774804892607
C00246,2025-12-01,UPI,0.6325976122636813,0.4616293543752996,0.34457128040567603,0.5401994380110485,0.4057388728082252,0.5333436976930677
C00247,2025-11-29,WALLET,0.6372516333221689,0.5837931738586586,0.425041633430341,0.6804826873217789,0.6690772001183234,0.21832626325211105
C00248,2025-05-11,UPI,0.7064858256275665,0.5619815593206666,0.6274286522739299,0.6372716197581447,0.7485601529369382,0.2559631551802495
C00249,2025-08-13,CARD,0.7974590379811172,0.8286317486210437,0.757529013305119,0.6748171484325146,0.3521456075842202,0.5955753372984287
C00250,2025-03-12,UPI,0.8768532826194481,0.7057251814272386,0.7633091057833551,0.751550534625039,0.530257215782899,0.15763976098788546
C00251,2025-06-15,UPI,0.7953753475634017,0.7479021815991147,0.5164126540222416,0.7862175141682333,0.7103651644225593,0.36595504564700393
C00252,2025-05-10,UPI,0.7688790312305946,0.7178031871862399,0.7750160948907566,0.5855610759988172,0.46894997180644254,0.6515958894309559
C00253,2025-07-22,CARD,0.8646527362375306,0.8538882305442086,0.7689618538962505,0.6145507577215754,0.7600918461403059,0.22192989991771478
C00254,2025-05-03,CARD,0.8617121876377656,0.869109269600561,0.7524010231486378,0.4790088802226405,0.5220584374270867,0.910689670556912
C00255,2025-09-08,CARD,0.6277762139741857,0.7985894504910602,0.7161716116776526,0.6060276300419266,0.6401584290380383,0.8158878309021479
C00256,2025-06-10,UPI,0.8695167733033095,0.708631109019861,0.8680843857482792,0.8554344149586293,0.23933997736120288,0.4354638714490808
C00257,2025-09-16,UPI,0.7376608910786234,0.7603705602484201,0.6867881576265392,0.6378323937350633,0.41908968133190283,0.753297655666223
C00258,2025-01-27,UPI,0.8776877013205192,0.7055930739895229,0.5057701540800053,0.643441569969389,0.496525641021627,0.2736045984380969
C00259,2025-07-26,UPI,0.8571115595250338,0.6955428467637365,0.7451254850561577,0.7183991675933956,0.8507787037941279,0.09865858642196806
C00260,2025-08-13,NETBANKING,0.7155256296074265,0.7841280315567174,0.7461034880947651,0.20049828013430798,0.5081685905479366,0.43633941439315277
C00261,2025-02-11,UPI,0.7254586584636268,0.6409766839358918,0.8160399834628583,0.6246435185373761,0.8533978775898747,0.38810916639217996
C00262,2025-03-21,CARD,0.9006040242784223,0.7120718798553187,0.5250567410794241,0.7928819864305987,0.7533464921454107,0.5631620797800382
C00263,2025-06-12,CARD,0.9463188357427322,0.7490175146562615,0.44642094582590003,0.4545668248071547,0.42019671987650276,0.386211850714434
C00264,2025-08-05,UPI,0.5842245910329524,0.5782165565202108,0.7250220621435215,0.46864663680243307,0.7158068501089964,0.452434641149533
C00265,2025-06-11,UPI,0.7449937457772559,0.811970151596454,0.6099517269690559,0.8746644384934025,0.46972342239788567,0.624142906696718
C00266,2025-01-04,UPI,0.5933079401241051,0.3906151934445749,0.6369619878875857,0.5428622076774043,0.24693838259924478,0.6109235552995561
C00267,2025-08-08,WALLET,0.8569774057795466,0.809047126898252,0.845697620597278,0.5112184616579766,0.5099056954309125,0.4093891820337305
C00268,2025-09-07,WALLET,0.731170913909582,0.4894511962881739,0.477892248678216,0.6274872250992576,0.5556850827953304,0.3095366552474495
C00269,2025-04-20,WALLET,0.7467775019887564,0.6919890461033454,0.7207007092394218,0.8441924136912988,0.6875321054539583,0.8931575568802166
C00270,2025-03-04,WALLET,0.7483081338355783,0.482100895626724,0.6578479263319568,0.517928739745905,0.6224297124979303,0.3462900886898543
C00271,2025-04-27,CARD,0.6190104317083294,0.7262922566356944,0.35167149407242715,0.6602385532439166,0.46589857467824775,0.7340439319353594
C00272,2025-01-29,UPI,0.7749650750740348,0.6075812080899625,0.6902212559269306,0.7710816482248851,0.3630879570018516,0.7124581113288961
C00273,2025-10-12,UPI,0.8758421798308835,0.6917707349987202,0.8982624771653206,0.6178158913085516,0.4156937976338566,0.2346401223676638
C00274,2025-04-18,UPI,0.7807888194545232,0.6464674711659871,0.6699576148595707,0.7128646985256024,0.7136103614306987,0.6524337824530564
C00275,2025-03-14,UPI,0.6594130879831199,0.7639422052442549,0.4395704418798472,0.573424546145947,0.6030516782027083,0.7987799452610568
C00276,2025-12-30,UPI,0.6200098339830777,0.5222412985898233,0.6640398833453085,0.49126222221717447,0.4938810540171644,0.5520161859287782
C00277,2025-09-13,CARD,0.47184628929412076,0.5184000539990803,0.6885191692551655,0.467435370219647,0.5909111360195698,0.27209517704351527
C00278,2025-11-05,NETBANKING,0.6366139348427684,0.5907690775889753,0.553236227227039,0.23812841490755499,0.42521859068111856,0.624177830862238
C00279,2025-10-06,UPI,0.8097193933027953,0.8733240576589854,0.7647835548949825,0.3985978593057794,0.6554632185883209,0.8201352377852854
C00280,2025-05-27,NETBANKING,0.5557596840329533,0.6876354603161337,0.4129969309276943,0.739838402843574,0.5609357041358526,0.4249898565843643
C00281,2025-04-18,CARD,0.7536724190627352,0.7445200323926018,0.6741492808271606,0.7352426333622604,0.611392711257794,0.44003175521987437
C00282,2025-10-06,WALLET,0.7459643484557371,0.8585059955639116,0.6262939761752763,0.608729037619965,0.5283669080679751,0.2765154521017555
C00283,2025-08-31,UPI,0.614779541287795,0.41746426495577743,0.2699457801318473,0.5219186933613523,0.5117644764367207,0.47238657196722794
C00284,2025-04-21,UPI,0.8423265348671521,0.6240125360911047,0.6568703131194067,0.7265088989511136,0.4417776104457368,0.2702844642527341
C00285,2025-01-12,UPI,0.805772284996655,0.6993064891374665,0.488075571665321,0.4819663005444893,0.581409766015204,0.6673001319338925
C00286,2025-03-16,UPI,0.8856032974083206,0.8172809281900926,0.8450583341695478,0.6829710757635516,0.8687113406016757,0.6805568512596613
C00287,2025-02-11,UPI,0.9349471565801963,0.7119757617111456,0.6364083107639891,0.7918552780375949,0.5928753621974419,0.35381875595282175
C00288,2025-07-12,UPI,0.8661215173629022,0.8241047491306389,0.6351229989079388,0.8525929624403558,0.733800649449187,0.43012387850861133
C00289,2025-05-22,CARD,0.8352684354049391,0.6837915819136826,0.5925977421340597,0.44073746164901956,0.8713152613796706,0.5670459131286546
C00290,2025-06-20,UPI,0.7291595468948564,0.6815486210436124,0.5321732092492168,0.700502371290419,0.573726069718349,0.8574934790479332
C00291,2025-11-26,NETBANKING,0.6836243789401127,0.6257158661620414,0.5863834685651435,0.5552408441661904,0.6995859641115869,0.6092615350523873
C00292,2025-11-15,CARD,0.7494570574300073,0.6318419987290765,0.478394486520207,0.37601013191175275,0.369289467851645,0.18725671017014317
C00293,2025-09-17,CARD,0.8212092885084974,0.6491065325274555,0.6115169262081992,0.7569571117991408,0.527953912710072,0.6608385449558047
C00294,2025-11-27,CARD,0.5534701982752951,0.6796015430243788,0.7294219343215989,0.6341111520368966,0.6339599154937533,0.30886898125969126
C00295,2025-09-28,CARD,0.8365276832585095,0.6390517546507525,0.5335002126855041,0.6405846223170272,0.7167792433486251,0.7441174937584921
C00296,2025-04-14,CARD,0.700292366460629,0.6885093654682286,0.6401284095365073,0.7043924531999693,0.5250248367586343,0.8324742457348027
C00297,2025-03-17,WALLET,0.8743202857778369,0.6574397930080303,0.47711122535323763,0.7963170662378297,0.40042899386879294,0.6315795411277247
C00298,2025-01-16,CARD,0.8804765523145046,0.9185843330922859,0.4352024870688066,0.5929825943148683,0.5638801775377317,0.519436674661899
C00299,2025-11-20,WALLET,0.511884307624783,0.488958900871918,0.8108967853914273,0.56113106397799,0.7837440577935448,0.294350102125769
C00300,2025-02-09,UPI,0.8341726909495232,0.9280138008315875,0.5566250993372337,0.7153293456136803,0.4377057727084179,0.3112902968492991
C00301,2025-08-21,UPI,0.7501175136062412,0.685438326814645,0.7298168966422274,0.2888472015644774,0.25444716806348855,0.5430321361678796
C00302,2025-06-20,UPI,0.9706759237203136,0.8212983983111704,0.36294600969857316,0.6470528985176609,0.39307741024253884,0.2570762437426667
C00303,2025-06-02,UPI,0.8774281325233972,0.971761916187921,0.6436033367994424,0.5298249505076255,0.7722336014356198,0.5307842096888783
C00304,2025-04-16,CARD,0.3233384464519346,0.7917167178527426,0.674884299817631,0.6787114395083799,0.6347939757143891,0.4191684832292145
C00305,2025-02-18,UPI,0.7173332279578297,0.794093303433085,0.4503902680128861,0.6572826696560297,0.47601890990274465,0.6943202151367623
C00306,2025-05-09,UPI,0.8584504039303653,0.7117806588558486,0.8416938267578105,0.6598086612794156,0.8910679349092345,0.2978980768517189
C00307,2025-12-17,CARD,0.82960815081193,1.0,0.4696157863667987,0.92760496081188,0.5297873117494954,0.46817499933788087
C00308,2025-05-02,UPI,0.6188492413050193,0.47809154766771667,0.7376368364172765,0.7103878214628027,0.4874366113973049,0.14426747788221755
C00309,2025-11-20,UPI,0.7221081927185424,0.6850185478240378,0.5973743665170926,0.45666550721533133,0.7509815407688964,0.4410549486620237
C00310,2025-02-08,CARD,0.6962547480128686,0.6844071792258144,0.6516773071357977,0.7922202989535374,0.5852978218027548,0.10220022769515727
C00311,2025-08-17,NETBANKING,0.7262015426042758,0.5032206423929172,0.6428655047223694,0.7416735161428863,0.481064389594228,0.34091918055102993
C00312,2025-02-16,UPI,0.612477690544185,0.6017927399522127,0.5860554532127287,0.3169386024974534,0.5969954507606912,0.34707184191502477
C00313,2025-01-20,UPI,0.5997008888483888,0.6033652376019859,0.6116053746620995,0.9211867311394236,0.8258498158082052,0.5789562863976715
C00314,2025-12-29,CARD,0.9418804368042839,0.7928219346982944,0.7935834189901781,0.7442384373734855,0.7611730758394626,0.7083929008502894
C00315,2025-06-21,CARD,0.668705251108854,0.793386768368425,0.636431847236071,0.5747024797166146,0.47721133105976415,0.6107312042721341
C00316,2025-05-29,CARD,0.8928284253240422,0.6755506784915368,0.6971996184464779,0.9581700608986614,0.5865981394356067,0.2760604132152339
C00317,2025-04-09,UPI,0.9219454274393674,0.6922765957916865,0.6161863276680105,0.5853123224554803,0.3436605123073217,0.5051265858402194
C00318,2025-05-24,UPI,0.7296632681197976,0.7028426570785503,0.799686617163368,0.6676396593130163,0.63413084107752,0.3651916997156099
C00319,2025-02-16,UPI,0.483741956901397,0.42906309690388594,0.398168643256631,0.5590308679676584,0.6933045686021875,0.40628426283208485
C00320,2025-05-19,NETBANKING,0.8092587705201668,0.7223271401647859,0.8177316926824464,0.7948806908231346,0.6228207143809275,0.7155301477648037
C00321,2025-03-26,NETBANKING,0.8170732112256757,0.8032706235384608,0.6052477562835519,0.31465249087988645,0.5220121299549834,0.26824364368602416
C00322,2025-01-14,UPI,0.6960435659722987,0.525811183071369,0.6059099355777373,0.6195683488396371,0.5644248937519921,0.16652488559405304
C00323,2025-01-06,CARD,0.5564474821791607,0.397862635797037,0.5916032803800954,0.8075856377830946,0.5781830526152221,0.46415993351634544
C00324,2025-02-23,UPI,0.6365210893697316,0.5762959652107661,0.7451336117183628,0.7369334777707741,0.6460730513086711,0.5757044427622163
C00325,2025-02-16,NETBANKING,0.7783129967705159,0.5955166574272491,0.4862200507623637,0.6137882427949752,0.4202295411016969,0.45526155504103527
C00326,2025-09-07,UPI,0.743959845918519,0.6384438504187852,0.674594938267361,0.6177580185525717,0.7284214882789223,0.53272716391614
C00327,2025-06-21,CARD,0.6502115562135564,0.4944041638861253,0.6615362635955737,0.4630564515530922,0.7890883065870896,0.8133681187648468
C00328,2025-01-29,CARD,0.7346306692426364,0.718466946998568,0.7537716338890984,0.5965493315532951,0.6670999139656404,0.3449245292970914
C00329,2025-09-21,UPI,0.7236729272714674,0.5268832768660874,0.5717747870753376,0.3970724356159042,0.3860803476662412,0.6044259672534427
C00330,2025-12-09,UPI,0.7383906380080458,0.5142626226949814,0.6649692506089826,0.3565058741954493,0.7017503628294486,0.24576726296975768
C00331,2025-07-28,UPI,0.6296212202994289,0.6190554441676769,0.5963300827309878,0.6023548029336552,0.7936221732905826,0.18764372975135601
C00332,2025-10-13,UPI,0.92419281400505,0.7001944533196574,0.7994074303573103,0.758066966395045,0.6845845077082734,0.5778177361343269
C00333,2025-03-10,NETBANKING,0.48333521569037613,0.4274558972127648,0.5586229473272859,0.6146656477425458,0.33275112055660067,0.34893145554434446
C00334,2025-04-03,NETBANKING,0.2062361588729532,0.4392958749267565,0.5944147900825083,0.16875562629474694,0.5034614062822304,0.5608897486015402
C00335,2025-05-02,WALLET,0.6817986469480358,0.5869287411875785,0.9777194943884734,0.7032497521850515,0.7112984119931928,0.5714839574226684
C00336,2025-05-16,CARD,0.7901446503881979,0.7153171103900267,0.8024778553223685,0.51468736821334,0.6142222324619595,0.5564256856844884
C00337,2025-02-26,UPI,0.766509494584267,0.6304764810846734,0.5387226100886219,0.9302828977283832,0.7032898438370989,0.15746896177565112
C00338,2025-03-01,CARD,0.6539358460167896,0.8793389078544847,0.6273681399329584,0.5891645952501002,0.5526856492885702,0.4298251637004913
C00339,2025-08-12,UPI,0.6700759262108035,0.7739091482964571,0.34060501634754276,0.4406401790859632,0.23787429013318814,0.6222822318312786
C00340,2025-03-08,UPI,0.9378884715142994,0.777568381668505,0.7706566609328056,0.3470332461915613,0.5244376347595425,0.23546779193573816
C00341,2025-02-17,CARD,0.7534105173493152,0.8879177266059207,0.7264830240337309,0.7707409600222344,0.48150064895443506,0.6831782657961338
C00342,2025-04-19,UPI,0.8391080725304212,0.5820137209272944,0.7444816854525119,0.8509063485088411,0.602986569452172,0.5091058546415386
C00343,2025-04-07,CARD,0.6901934675586806,0.6385808121336533,0.7287117770208441,0.20430987368850007,0.3618636971955456,0.6189464387076299
C00344,2025-04-18,UPI,0.8853953881029727,0.7829727315953843,0.9496567887364044,0.6279311657033292,0.6520504730633561,0.4508577865014985
C00345,2025-08-14,UPI,0.6809688184192098,0.5487167993622897,0.5530521379393722,0.2185857452825302,0.4421022884742547,0.7195522754354551
C00346,2025-04-17,UPI,0.6048333340773426,0.5330910353896766,0.5577263076848656,0.3140901789120419,0.6815626444497449,0.860995751288578
C00347,2025-12-17,WALLET,0.6674863679359435,0.46982109038081404,0.711363680048643,0.7702092385045431,0.7104007034974995,0.855934077659296
C00348,2025-10-21,NETBANKING,0.8988510114032265,0.9195494555578503,0.8305239132849215,0.713029394300216,0.6577448479475376,0.45137705913069726
C00349,2025-07-04,WALLET,0.5073648508082601,0.5182393997738649,0.3600171526829524,0.4259790139617978,0.36896871469289594,0.7087363139123305
C00350,2025-01-03,NETBANKING,0.4985269287670415,0.5189434957583695,0.6336269804366861,0.5522231596729659,0.552714529359096,0.8640322961301321
C00351,2025-10-10,CARD,0.702198270462391,0.816747457311655,0.9326016368374683,0.19855145071581468,0.6745088121549464,0.5182112641318847
C00352,2025-08-01,UPI,0.8865931756992013,0.5584441284758237,0.9088597781832884,0.9388949075264513,0.5211875959178595,0.9722713573568859
C00353,2025-06-30,CARD,0.7702097217314542,0.7499723235885369,0.704703112268871,0.5890458808550267,0.5399224356920513,0.8827785720803765
C00354,2025-11-08,UPI,0.6730203869989198,0.8221902338292766,0.5702687259461293,0.6052846742397942,0.7748792443234331,0.505119768636109
C00355,2025-04-30,CARD,0.6785334971905129,0.6915318822365162,0.6439169364030966,0.443294984423721,0.27348208395349466,0.20552519865712643
C00356,2025-09-29,UPI,0.88592914589955,0.900605895974206,0.8803700187843799,0.8252346704507068,0.8071827505742528,0.28535563644216866
C00357,2025-08-05,CARD,0.9327470622903787,0.7827051535763031,0.9484534856746625,0.7051575305991804,0.44923480192019427,0.5395811643356103
C00358,2025-11-26,CARD,0.7350447841206372,0.7070053109691605,0.5138633170786036,0.684304987728475,0.37124738939511726,0.86068954701215
C00359,2025-10-30,NETBANKING,0.7190918133680908,0.5846740980685249,0.4575016105151981,0.35250969714428765,0.41016206594027266,0.15511292846096256
C00360,2025-12-28,UPI,0.7420883704444936,0.6015249803494679,0.7345954199087343,0.6566235319470968,0.6808600918784222,0.7161830081815487
C00361,2025-10-22,UPI,0.45830231926923526,0.3585061683985252,0.36858569731177143,0.3436512913746319,0.4804564723084899,0.7183066158393207
C00362,2025-12-29,CARD,0.9845976298784033,0.7661539378627373,0.5253479816209651,0.4141470532332027,0.5928411512745423,0.7795301801647557
C00363,2025-04-07,UPI,0.8564388223759218,0.7196484653697107,0.9174837192337666,0.513112634093821,0.6073359550704704,0.2843360547410929
C00364,2025-06-12,UPI,0.7592940370750946,0.6097626650099991,0.6313751065021409,0.6791217041304477,0.6546651389259341,0.22329458750176692
C00365,2025-12-05,UPI,0.7977930082820865,0.7149476225241571,0.7993118704204886,0.8131658732932903,0.6489560440541484,0.23276556950506147
C00366,2025-09-19,UPI,0.6122821111657203,0.6432970607536749,0.44837808971980875,0.5867381168746155,0.4975618277941171,0.38572960100744547
C00367,2025-04-20,UPI,0.8291821266381181,0.8523568498955623,0.582000167305467,0.8391405996260973,0.8016216824767968,0.38728886089269177
C00368,2025-11-26,UPI,0.7080954249694225,0.6763174489044075,0.5599437965464761,0.3913111718826875,0.40048041105698573,0.8624964889461351
C00369,2025-01-13,UPI,0.4995364573658775,0.6033012103699046,0.7525346388261149,0.39307803199484326,0.4319832455931227,0.28947099341497584
C00370,2025-12-11,UPI,0.39123888592922795,0.45450009945505626,0.7034628815687031,0.4156467922186189,0.3931093695571332,0.6463609861511225
C00371,2025-07-26,UPI,0.931372213038588,0.7915025721758256,0.6421621468747337,0.5021591393708182,0.3741208527332399,0.5261650180456234
C00372,2025-07-28,CARD,0.757497616004746,0.6642396389067103,0.5634908171535352,0.5830558862194206,0.8160313413148843,0.2225788804997617
C00373,2025-03-02,CARD,0.7123742679350353,0.5689466224401191,0.49441288927710947,0.7438104918743638,0.8227254945429872,0.6107017868901963
C00374,2025-11-08,UPI,0.8814274851546915,0.8229082375970046,0.36998862431365753,0.6783171891567813,0.4877201744175081,0.28838771375845246
C00375,2025-04-29,CARD,0.8438234400056484,0.714089646071415,0.8147236756712899,0.7277957758757396,0.852438598175741,0.9660210141606079
C00376,2025-01-29,CARD,0.6693961873483903,0.6048951849938691,0.760112130876295,0.6620415249457603,0.3438201288124122,0.6442761807710647
C00377,2025-02-08,UPI,0.7338977019697334,0.6599311459727936,0.7987749278972328,0.6348196300550419,0.8243956949499284,0.7931201253210544
C00378,2025-04-11,UPI,0.8361570534253903,0.7740766664721291,0.561644088596112,0.7223986969748576,0.6697948673072006,0.531181949219542
C00379,2025-03-20,UPI,0.6855070148445015,0.767578795181476,0.5869336509965299,0.6134063653026365,0.8669935988520544,0.44911774055212944
C00380,2025-08-20,UPI,0.6325224137677373,0.5460345897566974,0.543639034972371,0.8783906690035679,0.5455959017387039,0.47351935744403834
C00381,2025-07-25,CARD,0.7925291249124558,0.760223332794143,0.4944090260870636,0.517010790895261,0.6312338753966764,0.47185447074132114
C00382,2025-12-07,UPI,0.7825991127429324,0.7146631107844293,0.7478838954008907,0.8500368835049832,0.29443669520331245,0.06423871126715876
C00383,2025-08-08,CARD,0.7531070011247268,0.7197702109460208,0.8812828328193556,0.8281042051598158,0.9058342784536247,0.07860346832928172
C00384,2025-07-02,UPI,0.806275881114826,0.8463942443837579,0.7106280134884748,0.7447408073855679,0.63077409572601,0.5465628294220615
C00385,2025-11-04,CARD,0.911571657133203,0.7116931422204171,0.8223928207559535,0.7083254818622691,0.5359981396447897,0.7971357879237035
C00386,2025-11-13,NETBANKING,0.8122762245534272,0.8052505969056528,0.7278015936802663,0.6533356673149678,0.5465558224205062,0.6423318187806285
C00387,2025-07-21,CARD,0.5136804441941165,0.5484870645455171,0.4745057132684769,0.42672008545791495,0.40036368606060035,0.2445512580853186
C00388,2025-06-14,NETBANKING,0.8851939014644978,0.7266964109947293,0.40479678120699997,0.8888001806416176,0.41738905793735154,0.3723529248410744
C00389,2025-08-14,CARD,0.7535275332941429,0.7129686156584186,0.8273007039687584,0.616052002924163,0.5678771426031486,0.6324759203109832
C00390,2026-01-01,UPI,0.8160491721382084,0.6810266068379852,0.8907045924122351,0.5052353257709907,0.6543753601110719,0.21812715032694618
C00391,2025-04-30,UPI,0.8621139748221841,0.8289302923865643,0.6224908358276269,0.6882521151897985,0.6711476459305127,0.6996314758824645
C00392,2025-02-27,UPI,0.40003744872194374,0.5365264908964019,0.28356161011428904,0.35572945973977516,0.5468721868825055,0.383894243247281
C00393,2025-10-04,UPI,0.6621332511328104,0.6394228923934681,0.28339912375965515,0.7110019746166037,0.22407475866298096,0.307616150847669
C00394,2025-12-25,NETBANKING,0.7998672939705236,0.6005085520548292,0.5220463052641108,0.30602276032256703,0.4767394392916731,0.5632000134441428
C00395,2025-05-02,UPI,0.5631787082265147,0.6202928722627671,0.7526435795575754,0.29036050776692035,1.0,0.6037619281646548
C00396,2025-04-18,UPI,0.7706733902033465,0.7372344878844026,0.4199066658429047,0.7372072275533011,0.5959604462680651,0.3291292976524779
C00397,2025-09-27,CARD,0.698853478627184,0.7904630534891018,0.4958845877264915,0.17755667504962855,0.8125462098768806,0.3532327340820617
C00398,2025-01-02,WALLET,0.6529877950863376,0.6936238773701664,0.9135425887445574,0.8152874085788157,0.6287373315212708,0.28465194493295976
C00399,2025-12-12,UPI,0.9192240657482208,0.8424737814319831,0.631604379054554,0.39465851687305387,0.8137883397056843,0.2223771481856911
C00400,2025-01-15,WALLET,0.7738216168095968,0.6097814527078245,0.7915255486296408,0.7010448121336714,0.6693188399664025,0.5918268704676335
C00401,2025-10-17,UPI,0.70369888175056,0.6350541602119144,0.6891894976331142,0.5840750029175993,0.550631727298137,0.7645974635423628
C00402,2025-01-19,CARD,0.582840453198761,0.634044446663685,0.60243968715353,0.6578248207185146,0.8060065216502641,0.5131800667613653
C00403,2025-12-12,UPI,0.5566530163710918,0.5595107851041441,0.4530831590807627,0.3222537017567068,0.43946338981286903,0.5660268924183436
C00404,2025-05-24,NETBANKING,0.8812961054891191,0.8969636722252085,0.4790031672556195,0.3743668152526821,0.5618959459727003,0.6745786773930458
C00405,2025-08-01,UPI,0.6809356689677267,0.6682010726910759,0.7191461072170298,0.5127222046110412,0.5333638477295928,0.2194810515293832
