transaction_id,amount,recovery_probability,confidence,expected_recovery,best_expected_net,recommended_action,actual_recovered,recovered_amount,policy,expected_net_recovery
T0034422,2357.39,0.5371366329431235,0.074273265886247,1266.24052713379,1265.04052713379,NO_ACTION,1,2357.39,RECLAIM,1265.04052713379
T0044879,2116.81,0.5976931431956479,0.1953862863912958,1265.2028224479795,1264.0028224479795,DELAYED_RETRY,1,2116.81,RECLAIM,1264.0028224479795
T0041136,3184.36,0.3956023231181614,0.208795353763677,1259.7402136445485,1258.5402136445484,DELAYED_RETRY,1,3184.36,RECLAIM,1258.5402136445484
T0007597,2249.89,0.5497523808806503,0.0995047617613005,1236.8823842195661,1235.682384219566,NO_ACTION,0,0.0,RECLAIM,1235.682384219566
T0041259,2486.33,0.4971156084468758,0.0057687831062483,1235.9934507497208,1234.7934507497207,NO_ACTION,0,0.0,RECLAIM,1234.7934507497207
T0008774,2931.32,0.4099981030836214,0.1800037938327572,1201.8356395310811,1200.635639531081,DELAYED_RETRY,1,2931.32,RECLAIM,1200.635639531081
T0026707,2053.36,0.5843484457270177,0.1686968914540354,1199.8777245180293,1198.6777245180292,DELAYED_RETRY,0,0.0,RECLAIM,1198.6777245180292
T0014041,3019.33,0.3946585318833049,0.21068293623339,1191.604345071219,1190.404345071219,DELAYED_RETRY,0,0.0,RECLAIM,1190.404345071219
T0030765,2435.2,0.4873343983604192,0.0253312032791614,1186.7567268872926,1185.5567268872926,NO_ACTION,1,2435.2,RECLAIM,1185.5567268872926
T0013620,1978.42,0.5991486562141602,0.1982973124283205,1185.367684427219,1184.167684427219,DELAYED_RETRY,1,1978.42,RECLAIM,1184.167684427219
T0007071,2026.14,0.5737498302858229,0.1474996605716458,1162.4974811353172,1161.2974811353172,DELAYED_RETRY,1,2026.14,RECLAIM,1161.2974811353172
T0010540,3025.42,0.3841233398368964,0.2317533203262072,1162.134434809343,1160.934434809343,DELAYED_RETRY,1,3025.42,RECLAIM,1160.934434809343
T0028430,3107.28,0.3723579501371539,0.2552840997256921,1157.0204113021757,1155.8204113021757,DELAYED_RETRY,0,0.0,RECLAIM,1155.8204113021757
T0030295,2618.72,0.4395699339410505,0.1208601321178989,1151.1105774101077,1149.9105774101076,DELAYED_RETRY,0,0.0,RECLAIM,1149.9105774101076
T0010295,1697.93,0.675915146568629,0.3518302931372581,1147.6566048132725,1146.4566048132724,DELAYED_RETRY,0,0.0,RECLAIM,1146.4566048132724
T0014296,2042.47,0.5615522398143921,0.1231044796287841,1146.9536032537014,1145.7536032537014,DELAYED_RETRY,0,0.0,RECLAIM,1145.7536032537014
T0018963,2822.68,0.4043174405014778,0.1913651189970444,1141.2587529547113,1140.0587529547113,DELAYED_RETRY,0,0.0,RECLAIM,1140.0587529547113
T0020202,2268.19,0.500818355262217,0.0016367105244339,1135.9511852222079,1134.7511852222078,NO_ACTION,1,2268.19,RECLAIM,1134.7511852222078
T0026495,1857.06,0.61080829524033,0.2216165904806599,1134.3076527590072,1133.1076527590071,DELAYED_RETRY,1,1857.06,RECLAIM,1133.1076527590071
T0038623,2860.12,0.3926366957087462,0.2147266085825074,1122.9880661304992,1121.7880661304991,DELAYED_RETRY,0,0.0,RECLAIM,1121.7880661304991
T0039647,2625.56,0.4263832531201484,0.1472334937597031,1119.4948140621368,1118.2948140621368,DELAYED_RETRY,1,2625.56,RECLAIM,1118.2948140621368
T0007247,2223.9,0.5000847831235314,0.0001695662470628,1112.1385491884216,1110.9385491884216,NO_ACTION,1,2223.9,RECLAIM,1110.9385491884216
T0019003,2211.47,0.5025424308918424,0.0050848617836847,1111.3575096443826,1110.1575096443826,NO_ACTION,0,0.0,RECLAIM,1110.1575096443826
T0008028,2138.02,0.5139536124317455,0.027907224863491,1098.8431024513206,1097.6431024513206,NO_ACTION,0,0.0,RECLAIM,1097.6431024513206
T0007152,2501.85,0.4312329865472477,0.1375340269055046,1078.8802473932315,1077.6802473932314,DELAYED_RETRY,1,2501.85,RECLAIM,1077.6802473932314
T0031087,2035.08,0.523702647433724,0.0474052948674479,1065.7767837394229,1064.5767837394228,NO_ACTION,0,0.0,RECLAIM,1064.5767837394228
T0012678,2000.63,0.5227910707415013,0.0455821414830026,1045.9114998575699,1044.7114998575698,NO_ACTION,1,2000.63,RECLAIM,1044.7114998575698
T0022600,2531.67,0.4124529709905423,0.1750940580189153,1044.1948130676262,1042.9948130676262,DELAYED_RETRY,0,0.0,RECLAIM,1042.9948130676262
T0037693,1874.26,0.5565756011388489,0.1131512022776977,1043.1673861904987,1041.9673861904987,DELAYED_RETRY,0,0.0,RECLAIM,1041.9673861904987
T0028023,2019.19,0.5145292684628252,0.0290585369256504,1038.932353587452,1037.732353587452,NO_ACTION,1,2019.19,RECLAIM,1037.732353587452
T0019795,2261.81,0.4587200702927284,0.0825598594145431,1037.5376421887959,1036.3376421887958,NO_ACTION,0,0.0,RECLAIM,1036.3376421887958
T0001406,1775.79,0.5819483834377346,0.1638967668754691,1033.4181198248946,1032.2181198248945,DELAYED_RETRY,1,1775.79,RECLAIM,1032.2181198248945
T0023526,1889.73,0.5461423769369994,0.0922847538739988,1032.061633969156,1030.861633969156,NO_ACTION,0,0.0,RECLAIM,1030.861633969156
T0009042,2534.22,0.4067507730943365,0.1864984538113269,1030.7959441911294,1029.5959441911293,DELAYED_RETRY,0,0.0,RECLAIM,1029.5959441911293
T0032545,2317.59,0.4445805483332788,0.1108389033334422,1030.3554330117238,1029.1554330117237,DELAYED_RETRY,0,0.0,RECLAIM,1029.1554330117237
T0017280,1892.78,0.5418480360492955,0.083696072098591,1025.5991256733855,1024.3991256733855,NO_ACTION,1,1892.78,RECLAIM,1024.3991256733855
T0027780,1916.91,0.5336439058280504,0.0672878116561008,1022.9473395208482,1021.7473395208482,NO_ACTION,1,1916.91,RECLAIM,1021.7473395208482
T0004263,2094.96,0.4875758865408905,0.0248482269182188,1021.451979267704,1020.251979267704,NO_ACTION,1,2094.96,RECLAIM,1020.251979267704
T0008505,1958.08,0.5199650732238434,0.0399301464476868,1018.1332105781433,1016.9332105781433,NO_ACTION,1,1958.08,RECLAIM,1016.9332105781433
T0009240,1893.97,0.5355363727272787,0.0710727454545574,1014.2898238542841,1013.0898238542841,NO_ACTION,1,1893.97,RECLAIM,1013.0898238542841
T0011407,2414.38,0.4199565921879835,0.1600868156240329,1013.9347970468236,1012.7347970468236,DELAYED_RETRY,0,0.0,RECLAIM,1012.7347970468236
T0016479,1580.83,0.6369759272105047,0.2739518544210093,1006.9506550121821,1005.750655012182,DELAYED_RETRY,1,1580.83,RECLAIM,1005.750655012182
T0044094,2674.62,0.3755057848545375,0.248988430290925,1004.335282287643,1003.135282287643,DELAYED_RETRY,0,0.0,RECLAIM,1003.135282287643
T0017693,1697.98,0.5875631018194497,0.1751262036388994,997.6703956273892,996.4703956273892,DELAYED_RETRY,1,1697.98,RECLAIM,996.4703956273892
T0037966,2641.52,0.3764582170966278,0.2470835658067444,994.4219096250843,993.2219096250842,DELAYED_RETRY,0,0.0,RECLAIM,993.2219096250842
T0045458,1863.01,0.5330984039579014,0.0661968079158028,993.1676575576099,991.9676575576099,NO_ACTION,1,1863.01,RECLAIM,991.9676575576099
T0045601,2366.89,0.4180548723324556,0.1638902553350887,989.4898967749657,988.2898967749657,DELAYED_RETRY,1,2366.89,RECLAIM,988.2898967749657
T0034486,1712.88,0.5742882288162094,0.1485764576324189,983.6868213747089,982.4868213747088,DELAYED_RETRY,1,1712.88,RECLAIM,982.4868213747088
T0033004,2007.06,0.4892490237490782,0.0215019525018435,981.9521456058249,980.7521456058248,NO_ACTION,1,2007.06,RECLAIM,980.7521456058248
T0019048,1620.69,0.5988755798699305,0.1977511597398609,970.5916635393976,969.3916635393975,DELAYED_RETRY,1,1620.69,RECLAIM,969.3916635393975
T0033768,1844.95,0.5249709777981436,0.0499419555962872,968.545205488685,967.345205488685,NO_ACTION,1,1844.95,RECLAIM,967.345205488685
T0017990,2350.94,0.411469855426661,0.177060289146678,967.3409419167543,966.1409419167543,DELAYED_RETRY,1,2350.94,RECLAIM,966.1409419167543
T0027139,3160.42,0.3056151550860932,0.3887696898278135,965.8722484371907,964.6722484371907,DELAYED_RETRY,0,0.0,RECLAIM,964.6722484371907
T0004376,2866.24,0.3356347670024368,0.3287304659951263,962.0097945730643,960.8097945730642,DELAYED_RETRY,0,0.0,RECLAIM,960.8097945730642
T0003869,1444.36,0.6584454377500342,0.3168908755000683,951.0322524686393,949.8322524686392,DELAYED_RETRY,1,1444.36,RECLAIM,949.8322524686392
T0014501,1483.74,0.6406104273509348,0.2812208547018695,950.499315477676,949.2993154776759,DELAYED_RETRY,1,1483.74,RECLAIM,949.2993154776759
T0019722,2024.57,0.4694022770671688,0.0611954458656622,950.3377680818779,949.1377680818779,NO_ACTION,1,2024.57,RECLAIM,949.1377680818779
T0026121,2162.16,0.4382321926569045,0.1235356146861909,947.5281176750526,946.3281176750526,DELAYED_RETRY,1,2162.16,RECLAIM,946.3281176750526
T0002943,1617.79,0.5849102456791809,0.1698204913583618,946.2619463573221,945.0619463573221,DELAYED_RETRY,1,1617.79,RECLAIM,945.0619463573221
T0001000,2656.77,0.3555031148749227,0.2889937702501545,944.4900105062484,943.2900105062483,DELAYED_RETRY,1,2656.77,RECLAIM,943.2900105062483
T0016958,1831.75,0.5149749845653574,0.0299499691307147,943.3054279775935,942.1054279775934,NO_ACTION,0,0.0,RECLAIM,942.1054279775934
T0022723,1914.79,0.4912315165965422,0.0175369668069156,940.605195663893,939.405195663893,NO_ACTION,1,1914.79,RECLAIM,939.405195663893
T0028584,1563.76,0.6000205961714636,0.2000411923429272,938.288207469088,937.0882074690879,DELAYED_RETRY,1,1563.76,RECLAIM,937.0882074690879
T0009806,2059.37,0.4551500647830432,0.0896998704339134,937.3223889122556,936.1223889122556,NO_ACTION,1,2059.37,RECLAIM,936.1223889122556
T0003177,2150.05,0.4328371776203982,0.1343256447592035,930.6215737427373,929.4215737427372,DELAYED_RETRY,1,2150.05,RECLAIM,929.4215737427372
T0000486,1604.18,0.579569785073949,0.1591395701478979,929.7342578199275,928.5342578199275,DELAYED_RETRY,1,1604.18,RECLAIM,928.5342578199275
T0044966,2134.77,0.4350231131837372,0.1299537736325254,928.6742913312466,927.4742913312466,DELAYED_RETRY,1,2134.77,RECLAIM,927.4742913312466
T0025016,1991.77,0.462739310426184,0.074521379147632,921.6702763275605,920.4702763275604,NO_ACTION,0,0.0,RECLAIM,920.4702763275604
T0043089,1648.54,0.5574247308059954,0.1148494616119908,918.9369657229157,917.7369657229157,DELAYED_RETRY,0,0.0,RECLAIM,917.7369657229157
T0006656,1789.21,0.5130667503313235,0.026133500662647,917.9841603603074,916.7841603603074,NO_ACTION,0,0.0,RECLAIM,916.7841603603074
T0020248,1373.02,0.6617864521361967,0.3235729042723934,908.6460345120407,907.4460345120407,DELAYED_RETRY,1,1373.02,RECLAIM,907.4460345120407
T0005074,1988.54,0.4553848668595919,0.0892302662808162,905.5510231449729,904.3510231449728,NO_ACTION,1,1988.54,RECLAIM,904.3510231449728
T0030852,1695.1,0.5340395975641132,0.0680791951282264,905.2505218309283,904.0505218309282,NO_ACTION,0,0.0,RECLAIM,904.0505218309282
T0037557,1526.22,0.5915041123067784,0.1830082246135567,902.7654062848512,901.5654062848512,DELAYED_RETRY,1,1526.22,RECLAIM,901.5654062848512
T0005549,2446.22,0.3685961863757491,0.2628076272485018,901.6673630360849,900.4673630360849,DELAYED_RETRY,1,2446.22,RECLAIM,900.4673630360849
T0045689,2374.4,0.3794003770978752,0.2411992458042495,900.8482553811949,899.6482553811949,DELAYED_RETRY,1,2374.4,RECLAIM,899.6482553811949
T0033444,2238.62,0.4022431991875388,0.1955136016249223,900.469670565208,899.269670565208,DELAYED_RETRY,0,0.0,RECLAIM,899.269670565208
T0039628,1642.36,0.5482545908907704,0.0965091817815408,900.4314098953657,899.2314098953657,NO_ACTION,1,1642.36,RECLAIM,899.2314098953657
T0011585,1638.4,0.548566784762439,0.097133569524878,898.7718201547801,897.5718201547801,NO_ACTION,0,0.0,RECLAIM,897.5718201547801
T0018726,1699.38,0.5226341813465406,0.0452683626930812,888.1540750966842,886.9540750966842,NO_ACTION,1,1699.38,RECLAIM,886.9540750966842
T0025241,2056.96,0.4317296978938668,0.1365406042122664,888.0507193797682,886.8507193797682,DELAYED_RETRY,1,2056.96,RECLAIM,886.8507193797682
T0036337,1637.58,0.5421951193560791,0.0843902387121582,887.887883555128,886.687883555128,NO_ACTION,0,0.0,RECLAIM,886.687883555128
T0023888,1481.81,0.5964029493511976,0.1928058987023952,883.7558543780981,882.555854378098,DELAYED_RETRY,1,1481.81,RECLAIM,882.555854378098
T0022413,1599.45,0.5490242971340473,0.0980485942680946,878.136912051052,876.936912051052,NO_ACTION,1,1599.45,RECLAIM,876.936912051052
T0024654,1878.39,0.4674585079447897,0.0650829841104204,878.0693867384136,876.8693867384136,NO_ACTION,0,0.0,RECLAIM,876.8693867384136
T0028036,2116.02,0.4132939415023412,0.1734121169953175,874.538246097784,873.338246097784,DELAYED_RETRY,0,0.0,RECLAIM,873.338246097784
T0002531,1617.0,0.5324251250404809,0.0648502500809617,860.9314271904576,859.7314271904576,NO_ACTION,1,1617.0,RECLAIM,859.7314271904576
T0042084,1459.62,0.5893411697765688,0.1786823395531376,860.2141582292753,859.0141582292753,DELAYED_RETRY,1,1459.62,RECLAIM,859.0141582292753
T0036541,1539.43,0.55105876958997,0.10211753917994,848.3164016698876,847.1164016698875,DELAYED_RETRY,1,1539.43,RECLAIM,847.1164016698875
T0015813,2413.19,0.3511958162865857,0.2976083674268285,847.5022319046258,846.3022319046257,DELAYED_RETRY,0,0.0,RECLAIM,846.3022319046257
T0011112,2129.3,0.3975859210771437,0.2048281578457125,846.5797017495621,845.3797017495621,DELAYED_RETRY,1,2129.3,RECLAIM,845.3797017495621
T0020380,1378.31,0.6121680194705881,0.2243360389411761,843.7573029165062,842.5573029165062,DELAYED_RETRY,1,1378.31,RECLAIM,842.5573029165062
T0001779,1350.33,0.6200035319750996,0.2400070639501992,837.2093693319362,836.0093693319361,DELAYED_RETRY,1,1350.33,RECLAIM,836.0093693319361
T0044447,2152.95,0.3865591867571589,0.2268816264856822,832.2426011288252,831.0426011288251,DELAYED_RETRY,0,0.0,RECLAIM,831.0426011288251
T0028736,1620.58,0.509677219710424,0.019354439420848,825.9727087183189,824.7727087183189,NO_ACTION,0,0.0,RECLAIM,824.7727087183189
T0021796,1638.01,0.5024779626477297,0.0049559252954594,823.0639275966078,821.8639275966077,NO_ACTION,1,1638.01,RECLAIM,821.8639275966077
T0024586,1414.13,0.581916555454314,0.1638331109086279,822.9056585646091,821.705658564609,DELAYED_RETRY,0,0.0,RECLAIM,821.705658564609
T0025056,1518.16,0.5401635966874907,0.0803271933749814,820.0547659470809,818.8547659470809,NO_ACTION,1,1518.16,RECLAIM,818.8547659470809
T0012549,1303.25,0.6281778578198304,0.2563557156396607,818.6727932036939,817.4727932036939,DELAYED_RETRY,1,1303.25,RECLAIM,817.4727932036939
T0023681,1900.6,0.4303904917699983,0.1392190164600033,818.0001686580587,816.8001686580586,DELAYED_RETRY,0,0.0,RECLAIM,816.8001686580586
T0007500,1453.5,0.5626435421297222,0.1252870842594444,817.8023884855512,816.6023884855512,DELAYED_RETRY,1,1453.5,RECLAIM,816.6023884855512
T0041788,2130.1,0.3814422952797546,0.2371154094404907,812.5102331754052,811.3102331754052,DELAYED_RETRY,0,0.0,RECLAIM,811.3102331754052
T0037764,1501.11,0.5392697190473108,0.0785394380946216,809.5031679591086,808.3031679591086,NO_ACTION,1,1501.11,RECLAIM,808.3031679591086
T0032053,1662.26,0.480536428526474,0.038927142947052,798.7764836824166,797.5764836824166,NO_ACTION,1,1662.26,RECLAIM,797.5764836824166
T0041502,1949.37,0.4094433966103289,0.1811132067793421,798.1566740502768,796.9566740502768,DELAYED_RETRY,1,1949.37,RECLAIM,796.9566740502768
T0022341,1736.04,0.4589589893055036,0.0820820213889927,796.7711637939265,795.5711637939264,NO_ACTION,1,1736.04,RECLAIM,795.5711637939264
T0042581,1724.42,0.4605305176789821,0.0789389646420357,794.1480352959903,792.9480352959903,NO_ACTION,1,1724.42,RECLAIM,792.9480352959903
T0035407,1593.55,0.4963006727657658,0.0073986544684683,790.879937085886,789.679937085886,NO_ACTION,1,1593.55,RECLAIM,789.679937085886
T0013432,1806.14,0.4373559425080586,0.1252881149838828,789.926062001505,788.7260620015049,DELAYED_RETRY,0,0.0,RECLAIM,788.7260620015049
T0015759,2677.85,0.2932059672373309,0.4135880655253382,785.1615993664865,783.9615993664864,DELAYED_RETRY,0,0.0,RECLAIM,783.9615993664864
T0027356,1340.14,0.5855185521708502,0.1710371043417005,784.6768325062433,783.4768325062432,DELAYED_RETRY,1,1340.14,RECLAIM,783.4768325062432
T0002729,2156.79,0.36355091288276,0.27289817423448,784.1029733964078,782.9029733964078,DELAYED_RETRY,1,2156.79,RECLAIM,782.9029733964078
T0024417,2294.54,0.3401663652613571,0.3196672694772858,780.5253317467942,779.3253317467942,DELAYED_RETRY,0,0.0,RECLAIM,779.3253317467942
T0010221,1680.46,0.4634694156647212,0.0730611686705575,778.8418142479375,777.6418142479374,NO_ACTION,1,1680.46,RECLAIM,777.6418142479374
T0017889,1445.13,0.5336771764870839,0.0673543529741678,771.2328980567796,770.0328980567796,NO_ACTION,1,1445.13,RECLAIM,770.0328980567796
T0027843,1270.66,0.6033235371989398,0.2066470743978796,766.619085777205,765.4190857772049,DELAYED_RETRY,1,1270.66,RECLAIM,765.4190857772049
T0030090,1519.27,0.5015324102269495,0.0030648204538989,761.9631448854975,760.7631448854975,NO_ACTION,1,1519.27,RECLAIM,760.7631448854975
T0008515,1970.38,0.3865310774432121,0.2269378451135757,761.6131043725562,760.4131043725562,DELAYED_RETRY,0,0.0,RECLAIM,760.4131043725562
T0045197,1154.57,0.6588689137333545,0.3177378274667091,760.7102817291191,759.510281729119,DELAYED_RETRY,1,1154.57,RECLAIM,759.510281729119
T0011091,1931.07,0.3931167805627741,0.2137664388744516,759.1360214413562,757.9360214413562,DELAYED_RETRY,1,1931.07,RECLAIM,757.9360214413562
T0004938,1409.4,0.5376673211132645,0.075334642226529,757.7883223770351,756.5883223770351,NO_ACTION,1,1409.4,RECLAIM,756.5883223770351
T0018803,1769.54,0.4274373315176208,0.1451253369647583,756.3674556136907,755.1674556136907,DELAYED_RETRY,1,1769.54,RECLAIM,755.1674556136907
T0005609,1364.02,0.5543031495983599,0.1086062991967198,756.0805821151549,754.8805821151549,DELAYED_RETRY,1,1364.02,RECLAIM,754.8805821151549
T0007277,1643.87,0.4575864158690341,0.0848271682619318,752.212581454629,751.012581454629,NO_ACTION,1,1643.87,RECLAIM,751.012581454629
T0045773,1550.87,0.4845464415472117,0.0309071169055765,751.4685398023241,750.2685398023241,NO_ACTION,1,1550.87,RECLAIM,750.2685398023241
T0027893,1701.9,0.4400942824665066,0.1198114350669866,748.9964593297476,747.7964593297476,DELAYED_RETRY,0,0.0,RECLAIM,747.7964593297476
T0013964,1216.47,0.6154973173922286,0.2309946347844571,748.7340216881244,747.5340216881243,DELAYED_RETRY,1,1216.47,RECLAIM,747.5340216881243
T0022061,1842.33,0.4048269406776884,0.1903461186446231,745.8248176187255,744.6248176187255,DELAYED_RETRY,0,0.0,RECLAIM,744.6248176187255
T0044352,1272.63,0.5794251310021218,0.1588502620042435,737.3938044672303,736.1938044672303,DELAYED_RETRY,1,1272.63,RECLAIM,736.1938044672303
T0008251,1354.17,0.5425424137223679,0.0850848274447357,734.694660390419,733.494660390419,NO_ACTION,1,1354.17,RECLAIM,733.494660390419
T0009157,1427.3,0.5146817678918026,0.0293635357836052,734.6052873119698,733.4052873119698,NO_ACTION,0,0.0,RECLAIM,733.4052873119698
T0007755,1417.61,0.5174439955755802,0.0348879911511603,733.5337825678981,732.3337825678981,NO_ACTION,1,1417.61,RECLAIM,732.3337825678981
T0025270,1411.02,0.5154518974149729,0.0309037948299457,727.312936290475,726.112936290475,NO_ACTION,1,1411.02,RECLAIM,726.112936290475
T0005343,1729.87,0.4159704169986287,0.1680591660027426,719.5747452534177,718.3747452534177,DELAYED_RETRY,0,0.0,RECLAIM,718.3747452534177
T0021145,1308.32,0.5484169116308142,0.0968338232616283,717.5048138248268,716.3048138248267,NO_ACTION,1,1308.32,RECLAIM,716.3048138248267
T0006204,1155.21,0.6183107057957692,0.2366214115915383,714.2787104423305,713.0787104423305,DELAYED_RETRY,1,1155.21,RECLAIM,713.0787104423305
T0003123,1156.41,0.6171265539837092,0.2342531079674183,713.6513182923012,712.4513182923012,DELAYED_RETRY,1,1156.41,RECLAIM,712.4513182923012
T0040524,1266.75,0.5633252155167723,0.1266504310335445,713.5922167558713,712.3922167558712,DELAYED_RETRY,1,1266.75,RECLAIM,712.3922167558712
T0034040,1492.29,0.4780610862307295,0.0438778275385409,713.4057783712553,712.2057783712553,NO_ACTION,1,1492.29,RECLAIM,712.2057783712553
T0038703,1318.42,0.5410927030937097,0.0821854061874194,713.3874416128089,712.1874416128088,NO_ACTION,1,1318.42,RECLAIM,712.1874416128088
T0019587,1216.68,0.5855231756158759,0.1710463512317517,712.3943373083239,711.1943373083238,DELAYED_RETRY,0,0.0,RECLAIM,711.1943373083238
T0031676,1096.94,0.6461816494682109,0.2923632989364217,708.8224985676593,707.6224985676592,DELAYED_RETRY,1,1096.94,RECLAIM,707.6224985676592
T0018040,1275.45,0.5546110144807865,0.109222028961573,707.3786184195192,706.1786184195191,DELAYED_RETRY,0,0.0,RECLAIM,706.1786184195191
T0038915,1699.39,0.4110918759407172,0.1778162481185655,698.6054230548955,697.4054230548954,DELAYED_RETRY,1,1699.39,RECLAIM,697.4054230548954
T0004943,1381.58,0.5043316473617896,0.0086632947235791,696.7745173621013,695.5745173621012,NO_ACTION,1,1381.58,RECLAIM,695.5745173621012
T0013482,1069.44,0.64954411693185,0.2990882338637,694.6484604115977,693.4484604115977,DELAYED_RETRY,1,1069.44,RECLAIM,693.4484604115977
T0006027,1558.3,0.445007122359893,0.109985755280214,693.4545987734213,692.2545987734212,DELAYED_RETRY,0,0.0,RECLAIM,692.2545987734212
T0009778,1261.28,0.5495183587790343,0.0990367175580686,693.0965155608204,691.8965155608204,NO_ACTION,1,1261.28,RECLAIM,691.8965155608204
T0042807,1080.42,0.6392660474904288,0.2785320949808576,690.6758230296091,689.475823029609,DELAYED_RETRY,1,1080.42,RECLAIM,689.475823029609
T0045755,1041.16,0.6616567251912197,0.3233134503824393,688.8905160000903,687.6905160000903,DELAYED_RETRY,1,1041.16,RECLAIM,687.6905160000903
T0023062,1156.07,0.5957125481440105,0.191425096288021,688.6854055328462,687.4854055328461,DELAYED_RETRY,1,1156.07,RECLAIM,687.4854055328461
T0011105,1332.24,0.5146192290441967,0.0292384580883933,685.5963217018406,684.3963217018405,NO_ACTION,1,1332.24,RECLAIM,684.3963217018405
T0023790,999.41,0.680785164234242,0.3615703284684839,680.3835009873437,679.1835009873437,DELAYED_RETRY,1,999.41,RECLAIM,679.1835009873437
T0005712,1056.42,0.6404127521468485,0.2808255042936969,676.5448396229737,675.3448396229736,DELAYED_RETRY,1,1056.42,RECLAIM,675.3448396229736
T0035884,1130.98,0.5979146947458716,0.1958293894917431,676.2295614636859,675.0295614636858,DELAYED_RETRY,1,1130.98,RECLAIM,675.0295614636858
T0008039,1126.75,0.5957542324760734,0.1915084649521468,671.2660814424157,670.0660814424157,DELAYED_RETRY,1,1126.75,RECLAIM,670.0660814424157
T0014749,1494.04,0.4452337709629341,0.1095324580741318,665.197063169462,663.997063169462,DELAYED_RETRY,1,1494.04,RECLAIM,663.997063169462
T0028245,1069.29,0.6205922551334779,0.2411845102669558,663.5930924916765,662.3930924916765,DELAYED_RETRY,1,1069.29,RECLAIM,662.3930924916765
T0008724,1121.91,0.5903076658435694,0.1806153316871388,662.272073386559,661.0720733865589,DELAYED_RETRY,1,1121.91,RECLAIM,661.0720733865589
T0022596,1042.99,0.6338422755362394,0.2676845510724788,661.0911549615423,659.8911549615423,DELAYED_RETRY,1,1042.99,RECLAIM,659.8911549615423
T0012101,1542.26,0.4283280146839702,0.1433439706320595,660.5931639264999,659.3931639264998,DELAYED_RETRY,0,0.0,RECLAIM,659.3931639264998
T0015765,1432.74,0.4609891464737249,0.0780217070525501,660.4775897187646,659.2775897187646,NO_ACTION,1,1432.74,RECLAIM,659.2775897187646
T0031689,1222.29,0.5390026210364623,0.0780052420729247,658.8175136666575,657.6175136666575,NO_ACTION,1,1222.29,RECLAIM,657.6175136666575
T0019297,1224.52,0.5351837157466375,0.0703674314932749,655.3431636060725,654.1431636060724,NO_ACTION,1,1224.52,RECLAIM,654.1431636060724
T0017328,1149.3,0.5697918123751486,0.1395836247502972,654.8617299627583,653.6617299627583,DELAYED_RETRY,1,1149.3,RECLAIM,653.6617299627583
T0023298,1053.26,0.6208633631984984,0.2417267263969968,653.9305459224505,652.7305459224505,DELAYED_RETRY,0,0.0,RECLAIM,652.7305459224505
T0027976,1094.02,0.5934938258402683,0.1869876516805366,649.2941153457704,648.0941153457703,DELAYED_RETRY,1,1094.02,RECLAIM,648.0941153457703
T0015778,1788.51,0.3626860916023407,0.2746278167953185,648.6677016917024,647.4677016917024,DELAYED_RETRY,0,0.0,RECLAIM,647.4677016917024
T0026255,1162.47,0.5537337884304391,0.1074675768608781,643.6989170367325,642.4989170367325,DELAYED_RETRY,1,1162.47,RECLAIM,642.4989170367325
T0002418,1210.33,0.529599633300161,0.059199266600322,640.9903241721838,639.7903241721838,NO_ACTION,1,1210.33,RECLAIM,639.7903241721838
T0010150,1710.16,0.3730233213914702,0.2539533572170596,637.9295633108367,636.7295633108366,DELAYED_RETRY,0,0.0,RECLAIM,636.7295633108366
T0024454,1283.41,0.4959893645793879,0.008021270841224,636.5577103948323,635.3577103948322,NO_ACTION,0,0.0,RECLAIM,635.3577103948322
T0031150,1307.58,0.4860425478214525,0.0279149043570948,635.5395146803749,634.3395146803748,NO_ACTION,1,1307.58,RECLAIM,634.3395146803748
T0017469,1455.3,0.4338047390407227,0.1323905219185546,631.3160367259637,630.1160367259637,DELAYED_RETRY,1,1455.3,RECLAIM,630.1160367259637
T0007945,1623.52,0.3878557712755597,0.2242884574488804,629.6916017812966,628.4916017812966,DELAYED_RETRY,0,0.0,RECLAIM,628.4916017812966
T0038114,1357.13,0.4610332502593173,0.0779334994813653,625.6820549244273,624.4820549244273,NO_ACTION,1,1357.13,RECLAIM,624.4820549244273
T0044954,988.27,0.629730751609993,0.259461503219986,622.3440098936078,621.1440098936077,DELAYED_RETRY,0,0.0,RECLAIM,621.1440098936077
T0030471,1148.73,0.5384792970469614,0.0769585940939228,618.567322896756,617.3673228967559,NO_ACTION,0,0.0,RECLAIM,617.3673228967559
T0020946,1153.86,0.5311080637570084,0.0622161275140167,612.8243504466616,611.6243504466615,NO_ACTION,1,1153.86,RECLAIM,611.6243504466615
T0038580,1312.56,0.4562540294543635,0.087491941091273,598.8607889006194,597.6607889006193,NO_ACTION,1,1312.56,RECLAIM,597.6607889006193
T0008294,974.15,0.6094428808252563,0.2188857616505126,593.6887823559234,592.4887823559234,DELAYED_RETRY,1,974.15,RECLAIM,592.4887823559234
T0006532,1387.59,0.427114650552562,0.145770698894876,592.6600179602294,591.4600179602294,DELAYED_RETRY,1,1387.59,RECLAIM,591.4600179602294
T0009472,1318.74,0.446956432073917,0.106087135852166,589.4193252331573,588.2193252331573,DELAYED_RETRY,1,1318.74,RECLAIM,588.2193252331573
T0010518,1385.67,0.4242259504637402,0.1515480990725196,587.8371727790909,586.6371727790909,DELAYED_RETRY,1,1385.67,RECLAIM,586.6371727790909
